Program,xPONENT,,Intelliflex,,,,,,,,,,,,,,,,,
"197(1,E13)",Unknown197,1140.01794,684.547,791.52856,362.56027,50.67185,105.061,511,,,,,,,,,,,,
"198(1,F13)",Unknown198,2086.12793,3405.9353,2396.12231,1125.96521,71.7254,33.95498,379,,,,,,,,,,,,
"199(1,G13)",Unknown199,742.7876,8262.31445,977.29846,870.97437,549.27277,698.5434,397,,,,,,,,,,,,
"200(1,H13)",Unknown200,6308.88086,8395.06348,5646.23535,1527.26196,82.09561,78.90563,445,,,,,,,,,,,,
"201(1,I13)",Unknown201,3273.94897,5287.70312,4228.48633,1762.12927,462.16324,451.03073,387,,,,,,,,,,,,
"202(1,J13)",Unknown202,4994.81201,7468.34277,3878.10083,1472.76672,42.9951,78.84402,420,,,,,,,,,,,,
"203(1,K13)",Unknown203,1645.49243,5293.58252,3937.68457,1764.60413,32.10559,19.9472,391,,,,,,,,,,,,
"204(1,L13)",Unknown204,3981.3689,8912.72559,3526.00073,895.0014,41.26615,25.61112,453,,,,,,,,,,,,
"205(1,M13)",Unknown205,1931.12207,2419.32251,5541.08594,2237.0144,35.47557,26.54122,380,,,,,,,,,,,,
"206(1,N13)",Unknown206,6757.125,6483.4751,3947.95972,2092.79102,66.39057,31.63525,420,,,,,,,,,,,,
"207(1,O13)",Unknown207,2228.01587,8678.62793,3721.99463,1330.61426,137.41914,151.18977,413,,,,,,,,,,,,
"208(1,P13)",Unknown208,5653.63623,4022.38354,4082.79126,1352.20862,412.48569,296.57407,293,,,,,,,,,,,,
"209(1,A14)",Unknown209,3650.18896,5126.05127,2029.79565,538.89642,74.87205,68.58066,278,,,,,,,,,,,,
"210(1,B14)",Unknown210,1832.26379,6423.52539,4071.55518,1277.44385,37.96411,23.34439,421,,,,,,,,,,,,
"211(1,C14)",Unknown211,1821.64929,4787.34814,3641.08008,1219.5741,277.80261,298.20065,495,,,,,,,,,,,,
"212(1,D14)",Unknown212,4686.20215,5795.98584,4396.31787,3563.65869,7669.07715,2990.35083,396,,,,,,,,,,,,
"213(1,E14)",Unknown213,1916.97107,1537.85376,2003.87427,812.93896,98.85627,28.31146,493,,,,,,,,,,,,
"214(1,F14)",Unknown214,2977.79834,4024.29004,3900.48682,1776.43457,108.44966,103.56184,441,,,,,,,,,,,,
"215(1,G14)",Unknown215,4101.73486,6352.09326,6970.71924,2571.12354,121.21891,112.36143,381,,,,,,,,,,,,
"216(1,H14)",Unknown216,18.97752,16.56437,216.1534,12.45356,25.02181,12.38131,490,,,,,,,,,,,,
"217(1,I14)",Unknown217,5460.7002,6569.03076,3144.95825,1422.63477,293.31314,292.49231,409,,,,,,,,,,,,
"218(1,J14)",Unknown218,3667.62207,2757.93872,2632.06763,949.02856,45.37276,33.88904,428,,,,,,,,,,,,
"219(1,K14)",Unknown219,4574.11523,8134.01074,1694.09338,895.94495,504.36383,565.33795,486,,,,,,,,,,,,
"220(1,L14)",Unknown220,3033.58105,3474.66162,3815.74219,1327.39526,225.33463,185.99393,413,,,,,,,,,,,,
"221(1,M14)",Unknown221,7196.66943,3315.34644,4435.68359,2243.16187,88.59522,66.00251,412,,,,,,,,,,,,
"222(1,N14)",Unknown222,4472.26172,4946.33447,3368.34717,1469.2749,93.10668,79.85881,286,,,,,,,,,,,,
"223(1,O14)",Unknown223,4278.47754,5194.25195,7255.59375,1257.37207,197.29372,212.90489,365,,,,,,,,,,,,
"224(1,P14)",Unknown224,4177.58301,4245.32275,3301.87158,1387.1449,358.75552,482.76041,360,,,,,,,,,,,,
"225(1,A15)",Unknown225,9764.18066,6599.44336,5182.88525,2378.00513,527.37476,402.86893,302,,,,,,,,,,,,
"226(1,B15)",Unknown226,8347.48633,5772.4502,4363.34912,2366.06323,1202.91516,1335.32849,346,,,,,,,,,,,,
"227(1,C15)",Unknown227,3321.25098,3570.4917,5700.26123,1553.35889,47.08017,35.87211,392,,,,,,,,,,,,
"228(1,D15)",Unknown228,3824.02515,6712.95996,3832.47632,1683.1842,38.56857,37.84087,420,,,,,,,,,,,,
"229(1,E15)",Unknown229,5249.20996,7677.79785,4854.37939,1974.4624,252.39819,45.02599,375,,,,,,,,,,,,
"230(1,F15)",Unknown230,5574.6958,6350.47461,5376.2207,1848.32092,56.22494,52.57801,417,,,,,,,,,,,,
"231(1,G15)",Unknown231,9760.92871,7961.69629,4021.97607,1551.15442,438.85419,636.20215,437,,,,,,,,,,,,
"232(1,H15)",Unknown232,1326.44995,2675.93091,1779.98145,692.54083,42.53366,51.00835,373,,,,,,,,,,,,
"233(1,I15)",Unknown233,8679.57715,6396.21924,4002.48389,1985.66321,188.04156,324.16156,431,,,,,,,,,,,,
"234(1,J15)",Unknown234,7128.77148,5824.07373,3950.5918,1483.54053,82.37867,93.81669,386,,,,,,,,,,,,
"235(1,K15)",Unknown235,3788.15674,4544.93701,6363.64746,2360.15918,681.69,716.30688,468,,,,,,,,,,,,
"236(1,L15)",Unknown236,3043.00342,9064.46191,5596.21484,1598.20886,555.8808,497.12848,404,,,,,,,,,,,,
"237(1,M15)",Unknown237,2753.3606,14647.83594,5218.47559,1545.15906,32.56026,31.0512,450,,,,,,,,,,,,
"238(1,N15)",Unknown238,3375.63257,2820.38184,2141.29858,647.00195,41.41871,32.89154,345,,,,,,,,,,,,
"239(1,O15)",Unknown239,1005.11035,8463.77051,5002.604,2474.1582,107.84015,680.35046,474,,,,,,,,,,,,
"240(1,P15)",Unknown240,3524.24585,3687.5415,3305.76196,1869.79077,688.914,636.8858,277,,,,,,,,,,,,
"241(1,A16)",Unknown241,1192.29138,1837.85083,2716.67334,523.89874,30.94922,25.55313,277,,,,,,,,,,,,
"242(1,B16)",Unknown242,3353.66162,4804.97705,3500.57544,1191.57886,215.56042,167.65843,455,,,,,,,,,,,,
"243(1,C16)",Unknown243,1703.18396,2279.81274,566.89917,182.61458,32.8933,28.13145,453,,,,,,,,,,,,
"244(1,D16)",Unknown244,2200.79077,1819.13708,1679.2738,480.41663,59.68484,38.80013,416,,,,,,,,,,,,
"245(1,E16)",Unknown245,8896.09277,11356.00488,4701.12988,2750.68506,83.22255,64.52267,367,,,,,,,,,,,,
"246(1,F16)",Unknown246,2840.9353,1521.22363,3855.61035,1044.65088,35.2487,84.93246,383,,,,,,,,,,,,
"247(1,G16)",Unknown247,4128.05713,3871.12769,3038.99731,1755.64172,47.5675,30.38977,104,,,,,,,,,,,,
"248(1,H16)",Unknown248,2092.18604,5069.87402,3049.1416,831.67755,30.30527,21.8488,355,,,,,,,,,,,,
"249(1,I16)",Unknown249,3376.43091,6487.8291,4950.31836,1940.77551,81.91054,69.17083,396,,,,,,,,,,,,
"250(1,J16)",Unknown250,3688.45459,4498.67383,3276.20972,1026.54639,127.12847,138.52811,404,,,,,,,,,,,,
"251(1,K16)",Unknown251,4196.70068,5584.82031,3634.1543,2422.53711,510.81729,429.09189,430,,,,,,,,,,,,
"252(1,L16)",Unknown252,581.5899,11658.4209,4266.29004,1736.50513,74.75937,69.29127,458,,,,,,,,,,,,
"253(1,M16)",Unknown253,7406.39502,9122.78027,2535.52441,939.66095,69.21305,26.40177,422,,,,,,,,,,,,
"254(1,N16)",Unknown254,2551.71313,2330.92554,1016.7168,347.76627,91.20352,64.38611,362,,,,,,,,,,,,
"255(1,O16)",Unknown255,733.1535,469.84875,4329.0542,1028.26245,43.88251,21.08539,456,,,,,,,,,,,,
"256(1,P16)",Unknown256,7595.77588,12592.3457,3558.21851,1974.05371,34.33973,23.32732,257,,,,,,,,,,,,
"257(1,A17)",Unknown257,923.47455,1568.03638,3387.78711,1372.24219,48.42984,23.42962,419,,,,,,,,,,,,
"258(1,B17)",Unknown258,8009.5293,9576.33594,5071.60254,1131.79077,41.43993,33.44847,393,,,,,,,,,,,,
"259(1,C17)",Unknown259,3919.29126,3840.69751,2929.19995,1132.03662,46.95517,39.40121,525,,,,,,,,,,,,
"260(1,D17)",Unknown260,1096.60425,1177.41406,1134.46826,433.66739,55.90388,32.96873,443,,,,,,,,,,,,
"261(1,E17)",Unknown261,2449.24878,857.66339,1127.1322,430.29172,44.55983,45.19995,468,,,,,,,,,,,,
"262(1,F17)",Unknown262,1832.26953,107.86586,2985.86475,1263.07483,55.67737,44.06241,441,,,,,,,,,,,,
"263(1,G17)",Unknown263,6363.81738,2560.1853,2266.22656,725.25244,150.92432,66.29418,386,,,,,,,,,,,,
"264(1,H17)",Unknown264,4605.52637,1942.13208,2794.91724,1164.27905,425.29688,396.04507,340,,,,,,,,,,,,
"265(1,I17)",Unknown265,3867.09326,6037.19971,519.01208,210.08156,157.61839,137.52127,397,,,,,,,,,,,,
"266(1,J17)",Unknown266,2706.18384,3797.08594,2417.51733,825.60742,41.15226,30.29965,417,,,,,,,,,,,,
"267(1,K17)",Unknown267,2121.6062,6175.61621,3056.91846,841.35095,67.71245,20.26448,418,,,,,,,,,,,,
"268(1,L17)",Unknown268,2675.03931,2598.7251,1502.01758,593.0285,34.31403,21.18507,432,,,,,,,,,,,,
"269(1,M17)",Unknown269,974.36743,1194.45435,1331.00989,422.35284,83.68832,20.68844,394,,,,,,,,,,,,
"270(1,N17)",Unknown270,6054.30029,2464.44434,1422.10779,459.32916,124.34643,140.03386,475,,,,,,,,,,,,
"271(1,O17)",Unknown271,2102.86621,5185.41504,4023.61206,1687.41943,123.48312,130.85179,374,,,,,,,,,,,,
"272(1,P17)",Unknown272,2650.20557,1454.32434,2055.99023,725.9942,38.30566,22.01454,377,,,,,,,,,,,,
"273(1,A18)",Unknown273,3661.78809,3587.54932,1833.24329,965.27954,375.36984,423.45221,496,,,,,,,,,,,,
"274(1,B18)",Unknown274,3823.25708,2165.84863,2532.64893,1218.41809,536.87561,613.43793,481,,,,,,,,,,,,
"275(1,C18)",Unknown275,2711.67407,7526.08105,2930.78784,792.08118,86.82545,89.38542,355,,,,,,,,,,,,
"276(1,D18)",Unknown276,4339.01172,5920.41162,4412.29395,1950.96753,209.62715,762.78705,417,,,,,,,,,,,,
"277(1,E18)",Unknown277,8125.49658,6738.70166,3773.58252,1468.20398,81.89415,61.83955,443,,,,,,,,,,,,
"278(1,F18)",Unknown278,4885.59326,5707.93555,3162.22559,1291.34753,180.06804,1196.48267,411,,,,,,,,,,,,
"279(1,G18)",Unknown279,3355.45337,3955.6543,2183.98486,950.77448,394.09418,345.60507,388,,,,,,,,,,,,
"280(1,H18)",Unknown280,2253.99683,4306.49658,2805.74585,1300.32275,252.98351,333.96408,367,,,,,,,,,,,,
"281(1,I18)",Unknown281,2621.38013,4015.88525,4237.09766,1760.55823,31.66715,147.00642,472,,,,,,,,,,,,
"282(1,J18)",Unknown282,2734.38501,7437.39746,7437.26953,1843.33118,303.96057,171.38145,438,,,,,,,,,,,,
"283(1,K18)",Unknown283,4043.56763,2130.19336,3285.51807,1581.44702,59.34157,40.24914,373,,,,,,,,,,,,
"284(1,L18)",Unknown284,5830.18115,6077.30713,4599.55078,2062.58374,102.4305,83.92532,496,,,,,,,,,,,,
"285(1,M18)",Unknown285,6817.23975,5960.29346,2679.94092,1119.20984,388.63779,602.73895,398,,,,,,,,,,,,
"286(1,N18)",Unknown286,1522.64624,750.5752,1722.30054,627.7215,44.11747,26.23249,390,,,,,,,,,,,,
"287(1,O18)",Unknown287,3886.48853,3008.29004,3184.48389,881.50598,39.24307,22.72902,507,,,,,,,,,,,,
"288(1,P18)",Unknown288,4156.76416,4267.47314,2719.12134,1954.93652,1050.68298,1227.69067,418,,,,,,,,,,,,
"289(1,A19)",Unknown289,4663.04932,2858.94458,2410.33472,715.42615,29.96158,20.64461,407,,,,,,,,,,,,
"290(1,B19)",Unknown290,2143.36206,3803.68091,2289.78296,778.96661,259.93393,26.58514,482,,,,,,,,,,,,
"291(1,C19)",Unknown291,910.17078,5111.0791,1538.58691,945.05402,147.95676,186.2518,392,,,,,,,,,,,,
"292(1,D19)",Unknown292,2961.16626,5620.75439,4537.07861,2089.14575,929.89557,1056.34985,460,,,,,,,,,,,,
"293(1,E19)",Unknown293,3380.32715,1901.23193,4805.30664,1354.57056,178.87833,225.14825,382,,,,,,,,,,,,
"294(1,F19)",Unknown294,2109.85938,252.22987,2929.88086,1273.40125,73.91597,76.85323,450,,,,,,,,,,,,
"295(1,G19)",Unknown295,4300.24902,6897.85742,5039.74414,1763.59558,33.93097,24.40993,495,,,,,,,,,,,,
"296(1,H19)",Unknown296,5474.60596,7338.51123,5253.95654,1782.99524,40.97943,24.45142,391,,,,,,,,,,,,
"297(1,I19)",Unknown297,5021.33203,5935.9873,1065.82776,412.65222,42.38864,39.20343,379,,,,,,,,,,,,
"298(1,J19)",Unknown298,8595.04492,6596.93896,4877.05127,2163.83911,498.71912,589.49896,394,,,,,,,,,,,,
"299(1,K19)",Unknown299,3808.92993,2352.61646,1934.81494,889.82812,249.96898,243.90591,489,,,,,,,,,,,,
"300(1,L19)",Unknown300,2970.21069,6365.10986,4049.14941,703.39838,87.70967,365.70825,420,,,,,,,,,,,,
"301(1,M19)",Unknown301,2976.03687,6666.34326,2989.19238,1160.61206,68.06154,61.68091,471,,,,,,,,,,,,
"302(1,N19)",Unknown302,5607.17773,6079.35645,6302.53418,1933.30322,173.91132,170.58514,375,,,,,,,,,,,,
"303(1,O19)",Unknown303,2430.43066,2814.76196,978.70642,373.96136,28.3418,17.76084,414,,,,,,,,,,,,
"304(1,P19)",Unknown304,5592.69238,7404.57031,6943.79492,4053.09497,287.79694,293.01389,311,,,,,,,,,,,,
"305(1,A20)",Unknown305,2331.76538,4287.81641,3632.9834,1684.51721,246.57471,519.20862,435,,,,,,,,,,,,
"306(1,B20)",Unknown306,2999.09961,5075.92822,4987.62646,1866.92065,839.10529,1134.91101,504,,,,,,,,,,,,
"307(1,C20)",Unknown307,2788.49121,6119.22412,2383.68115,2288.72388,230.28432,1413.07019,380,,,,,,,,,,,,
"308(1,D20)",Unknown308,2577.09839,4347.04443,4404.72266,2048.06396,321.5954,584.36639,400,,,,,,,,,,,,
"309(1,E20)",Unknown309,2812.37646,2707.86914,2038.97717,1067.21582,104.49648,107.05987,381,,,,,,,,,,,,
"310(1,F20)",Unknown310,419.04581,1127.05981,234.02582,81.23377,29.48047,18.97145,384,,,,,,,,,,,,
"311(1,G20)",Unknown311,2444.56787,2105.77856,3219.66162,623.1076,31.32411,96.26437,513,,,,,,,,,,,,
"312(1,H20)",Unknown312,2959.32861,3102.27979,3624.88745,974.56061,138.10205,143.60606,404,,,,,,,,,,,,
"313(1,I20)",Unknown313,1156.4519,3339.44165,2930.81592,723.85083,77.91667,80.17853,404,,,,,,,,,,,,
"314(1,J20)",Unknown314,8006.40771,3935.51123,2741.22437,1591.69202,39.37875,25.48135,397,,,,,,,,,,,,
"315(1,K20)",Unknown315,1281.93384,783.18738,3593.39478,1334.56848,66.80045,47.93361,478,,,,,,,,,,,,
"316(1,L20)",Unknown316,5366.79932,6486.7915,3751.43945,1851.45386,119.8593,122.00164,576,,,,,,,,,,,,
"317(1,M20)",Unknown317,3934.90112,8538.34863,5114.84131,2023.94812,208.4666,164.40121,434,,,,,,,,,,,,
"318(1,N20)",Unknown318,1912.78174,3829.16235,1730.73462,1107.80457,647.62225,443.06232,356,,,,,,,,,,,,
"319(1,O20)",Unknown319,6297.02441,7075.55127,4311.84473,2006.78687,133.24471,150.60767,412,,,,,,,,,,,,
"320(1,P20)",Unknown320,2805.12402,5228.19922,3620.01514,1064.77112,46.86497,94.20857,299,,,,,,,,,,,,
"321(1,A21)",Unknown321,10313.55078,5734.51221,6334.07324,3556.30957,1998.06531,2565.3999,293,,,,,,,,,,,,
"322(1,B21)",Unknown322,7439.09766,8522.6123,6205.38916,1645.96448,79.28483,34.54288,436,,,,,,,,,,,,
"323(1,C21)",Unknown323,3375.17334,3361.61572,6879.17725,3184.20068,596.18213,624.79797,452,,,,,,,,,,,,
"324(1,D21)",Unknown324,2126.19019,3400.08252,3739.82593,998.66394,274.53928,188.05412,457,,,,,,,,,,,,
"325(1,E21)",Unknown325,4198.20703,5111.05713,4493.87109,1195.96924,49.69462,48.54115,477,,,,,,,,,,,,
"326(1,F21)",Unknown326,3809.86157,6002.49414,5662.61377,2598.47021,67.94775,51.7854,388,,,,,,,,,,,,
"327(1,G21)",Unknown327,4747.39502,5413.45361,3855.48096,1296.39819,241.91766,415.63138,442,,,,,,,,,,,,
"328(1,H21)",Unknown328,3722.01318,3450.01074,1811.78784,407.47455,75.75676,42.72336,448,,,,,,,,,,,,
"329(1,I21)",Unknown329,5416.06982,8328.65918,1969.0022,675.79352,59.26974,176.27563,446,,,,,,,,,,,,
"330(1,J21)",Unknown330,3642.68823,5529.45557,2797.18677,1367.11011,563.73083,476.51266,413,,,,,,,,,,,,
"331(1,K21)",Unknown331,7509.67383,9864.51953,4996.8501,2074.27002,451.37793,499.44925,420,,,,,,,,,,,,
"332(1,L21)",Unknown332,2044.57874,6160.43066,5064.20996,1780.43384,37.86752,27.25713,426,,,,,,,,,,,,
"333(1,M21)",Unknown333,2973.65552,2614.5564,5099.78369,1144.07007,142.23314,45.58156,538,,,,,,,,,,,,
"334(1,N21)",Unknown334,2819.65601,5913.81836,3061.50635,1070.33899,173.43431,146.07529,471,,,,,,,,,,,,
"335(1,O21)",Unknown335,2876.18335,5470.91357,4664.2041,1620.84875,48.13418,41.51587,572,,,,,,,,,,,,
"336(1,P21)",Unknown336,1720.07068,11155.21094,4237.99902,2209.56055,248.34306,272.57748,415,,,,,,,,,,,,
"337(1,A22)",Unknown337,2241.45532,5872.521,5150.11279,2476.32812,533.98505,474.59769,410,,,,,,,,,,,,
"338(1,B22)",Unknown338,2706.44263,3393.24878,3608.90771,812.60944,751.8053,330.2887,381,,,,,,,,,,,,
"339(1,C22)",Unknown339,7156.26904,5706.3833,3759.96289,1146.28992,51.0256,31.83455,394,,,,,,,,,,,,
"340(1,D22)",Unknown340,6908.93018,2441.30249,3775.14697,1223.55554,70.42903,107.32209,408,,,,,,,,,,,,
"341(1,E22)",Unknown341,481.60074,3574.79761,3533.75269,2369.06396,1139.36462,1165.06921,434,,,,,,,,,,,,
"342(1,F22)",Unknown342,2890.64404,5601.55859,2928.75,2026.08484,535.93286,696.59064,402,,,,,,,,,,,,
"343(1,G22)",Unknown343,3411.14307,3008.9541,5387.08643,1417.45923,65.39721,50.35191,421,,,,,,,,,,,,
"344(1,H22)",Unknown344,4312.63379,4390.9541,4130.50146,1678.8584,53.10994,157.04738,423,,,,,,,,,,,,
"345(1,I22)",Unknown345,3520.41284,6831.63379,3602.4436,872.27814,53.26652,47.52362,461,,,,,,,,,,,,
"346(1,J22)",Unknown346,7808.83789,6893.61963,4689.51758,2172.604,446.59912,546.2514,424,,,,,,,,,,,,
"347(1,K22)",Unknown347,2608.96338,2787.78418,2065.74341,882.83655,235.08121,207.34734,366,,,,,,,,,,,,
"348(1,L22)",Unknown348,8774.79785,4851.88916,5044.01514,2821.07861,295.49698,362.88474,426,,,,,,,,,,,,
"349(1,M22)",Unknown349,3833.77368,2994.2627,3037.42505,861.91278,99.74242,116.7813,429,,,,,,,,,,,,
"350(1,N22)",Unknown350,2340.42529,4249.0498,3206.74194,2183.97559,1590.92676,1806.97314,468,,,,,,,,,,,,
"351(1,O22)",Unknown351,854.78027,2869.07129,2780.63599,618.02051,264.19736,137.43486,417,,,,,,,,,,,,
"352(1,P22)",Unknown352,3688.70093,2799.74463,4771.64746,1394.57019,42.23651,30.86566,405,,,,,,,,,,,,
"353(1,A23)",Unknown353,4671.95703,9245.03809,4011.11841,2186.72681,387.70364,221.86475,418,,,,,,,,,,,,
"354(1,B23)",Unknown354,5744.92578,6392.1333,3491.31812,910.51752,57.78338,42.11136,447,,,,,,,,,,,,
"355(1,C23)",Unknown355,7279.32373,8184.13867,4287.51855,2841.21533,118.41164,153.01855,471,,,,,,,,,,,,
"356(1,D23)",Unknown356,8685.32324,7027.5708,3491.68994,823.96533,235.36993,20.42337,412,,,,,,,,,,,,
"357(1,E23)",Unknown357,5284.62354,3217.5022,2646.70361,1163.17932,41.74828,30.13482,410,,,,,,,,,,,,
"358(1,F23)",Unknown358,4494.99463,1785.85095,4359.56152,787.65912,41.98311,29.31472,460,,,,,,,,,,,,
"359(1,G23)",Unknown359,1855.01404,3919.87793,1947.56738,844.33783,216.35555,251.67599,400,,,,,,,,,,,,
"360(1,H23)",Unknown360,6332.62256,7089.45361,4527.34375,1827.27136,310.02225,347.69128,509,,,,,,,,,,,,
"361(1,I23)",Unknown361,1867.11462,3274.11011,1991.15771,940.32141,117.80487,26.30553,408,,,,,,,,,,,,
"362(1,J23)",Unknown362,2814.55762,6710.06152,4531.91748,1956.52869,452.99222,544.97839,409,,,,,,,,,,,,
"363(1,K23)",Unknown363,4984.9292,8426.85254,5657.84082,1962.40356,191.94531,243.00124,421,,,,,,,,,,,,
"364(1,L23)",Unknown364,4485.44629,2678.76758,4707.99023,1523.59912,63.65553,56.63561,429,,,,,,,,,,,,
"365(1,M23)",Unknown365,3889.80786,2832.9126,2878.82788,1465.7804,775.89728,933.77783,488,,,,,,,,,,,,
"366(1,N23)",Unknown366,2953.39502,2063.7998,1641.995,654.67633,52.25057,33.80084,430,,,,,,,,,,,,
"367(1,O23)",Unknown367,1037.70312,4581.69775,4031.32031,1234.22229,230.10561,270.78391,400,,,,,,,,,,,,
"368(1,P23)",Unknown368,6568.7334,6562.95605,5339.72412,1946.70874,54.01885,53.42675,380,,,,,,,,,,,,
"369(1,A24)",Unknown369,2322.14551,3231.75146,2920.30176,1164.28931,110.22995,31.58148,440,,,,,,,,,,,,
"370(1,B24)",Unknown370,6029.35791,6325.96582,4608.11035,2702.88989,1224.91943,1646.21558,401,,,,,,,,,,,,
"371(1,C24)",Unknown371,2019.3324,3154.17188,872.66486,391.08295,56.51996,82.22735,510,,,,,,,,,,,,
"372(1,D24)",Unknown372,4884.47852,5468.87158,4115.18848,1585.01978,397.51682,659.35846,432,,,,,,,,,,,,
"373(1,E24)",Unknown373,3269.60962,3001.31738,2278.40015,473.91827,70.60819,49.23885,387,,,,,,,,,,,,
"374(1,F24)",Unknown374,3471.64404,4977.20312,2554.62524,1276.66296,157.25575,298.15771,359,,,,,,,,,,,,
"375(1,G24)",Unknown375,7972.08447,7915.05127,6152.09863,3857.65063,71.67606,67.99225,437,,,,,,,,,,,,
"376(1,H24)",Unknown376,1026.25647,1716.47485,748.55157,195.98682,46.20577,49.21523,418,,,,,,,,,,,,
"377(1,I24)",Unknown377,3643.20752,6248.63086,5095.0083,1704.76868,129.00519,176.35835,397,,,,,,,,,,,,
"378(1,J24)",Unknown378,310.21298,542.85028,215.43031,91.11896,28.9862,22.25553,476,,,,,,,,,,,,
"379(1,K24)",Unknown379,4872.45264,5715.12451,3606.25781,2343.40625,1055.24194,1137.77026,410,,,,,,,,,,,,
"380(1,L24)",Unknown380,235.06113,110.76574,69.13148,31.19378,25.08957,12.67856,394,,,,,,,,,,,,
"381(1,M24)",Unknown381,6444.05615,6686.15918,3676.32666,1060.56433,120.22163,38.53111,416,,,,,,,,,,,,
"382(1,N24)",Unknown382,36.22735,44.0466,44.02391,18.86663,23.99645,12.0361,491,,,,,,,,,,,,
"383(1,O24)",Unknown383,1081.47937,842.73962,3564.63306,1622.52747,41.05421,24.31528,438,,,,,,,,,,,,
"384(1,P24)",Unknown384,23.21943,23.54548,34.60504,12.81166,24.86775,11.24001,416,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
DataType:,Count,,,,,,,,,,,,,,,,,,,
Location,Sample,Reombinant influenza A H3N2 (A/Darwin/9/2021) HA Protein,Reombinant influenza A H1N1 HA protein,Recombinant Influenza B,H5N1 AIV09 (A/Chicken/Scotland/054477/2021) HA1-T4 Trimeric,H5N1 A/Michigan/90/2024 HA1-T4 Trimeric,H5N1 AIV48 (A/chicken/England/085598/2022) HA1-T4 Trimeric,Total Events,,,,,,,,,,,,
"1(1,A1)",Unknown1,82,86,51,91,78,130,518,,,,,,,,,,,,
"2(1,B1)",Unknown2,75,68,50,59,71,108,431,,,,,,,,,,,,
"3(1,C1)",Unknown3,74,53,50,57,60,101,395,,,,,,,,,,,,
"4(1,D1)",Unknown4,65,54,55,54,50,123,401,,,,,,,,,,,,
"5(1,E1)",Unknown5,52,71,60,50,60,116,409,,,,,,,,,,,,
"6(1,F1)",Unknown6,71,69,50,70,77,105,442,,,,,,,,,,,,
"7(1,G1)",Unknown7,70,65,50,72,61,148,466,,,,,,,,,,,,
"8(1,H1)",Unknown8,53,58,51,58,64,88,372,,,,,,,,,,,,
"9(1,I1)",Unknown9,66,60,50,74,80,113,443,,,,,,,,,,,,
"10(1,J1)",Unknown10,79,76,50,79,84,123,491,,,,,,,,,,,,
"11(1,K1)",Unknown11,70,64,50,67,72,116,439,,,,,,,,,,,,
"12(1,L1)",Unknown12,84,85,48,88,85,146,536,,,,,,,,,,,,
"13(1,M1)",Unknown13,53,66,51,50,50,107,377,,,,,,,,,,,,
"14(1,N1)",Unknown14,62,65,50,59,63,98,397,,,,,,,,,,,,
"15(1,O1)",Unknown15,60,69,50,75,61,121,436,,,,,,,,,,,,
"16(1,P1)",Unknown16,61,61,50,50,52,98,372,,,,,,,,,,,,
"17(1,A2)",Unknown17,73,67,46,87,74,127,474,,,,,,,,,,,,
"18(1,B2)",Unknown18,60,58,50,58,71,117,414,,,,,,,,,,,,
"19(1,C2)",Unknown19,63,57,50,57,57,91,375,,,,,,,,,,,,
"20(1,D2)",Unknown20,62,58,50,57,58,78,363,,,,,,,,,,,,
"21(1,E2)",Unknown21,72,75,48,74,62,112,443,,,,,,,,,,,,
"22(1,F2)",Unknown22,62,53,46,55,54,89,359,,,,,,,,,,,,
"23(1,G2)",Unknown23,73,43,40,60,52,97,365,,,,,,,,,,,,
"24(1,H2)",Unknown24,80,55,47,79,66,115,442,,,,,,,,,,,,
"25(1,I2)",Unknown25,52,52,56,61,51,110,382,,,,,,,,,,,,
"26(1,J2)",Unknown26,59,58,50,60,66,100,393,,,,,,,,,,,,
"27(1,K2)",Unknown27,83,53,50,98,75,135,494,,,,,,,,,,,,
"28(1,L2)",Unknown28,89,69,50,65,75,149,497,,,,,,,,,,,,
"29(1,M2)",Unknown29,58,50,50,54,65,116,393,,,,,,,,,,,,
"30(1,N2)",Unknown30,57,60,50,79,74,103,423,,,,,,,,,,,,
"31(1,O2)",Unknown31,88,67,46,74,87,132,494,,,,,,,,,,,,
"32(1,P2)",Unknown32,52,68,50,74,75,98,417,,,,,,,,,,,,
"33(1,A3)",Unknown33,55,59,50,55,50,102,371,,,,,,,,,,,,
"34(1,B3)",Unknown34,82,57,50,83,95,146,513,,,,,,,,,,,,
"35(1,C3)",Unknown35,64,50,57,72,88,99,430,,,,,,,,,,,,
"36(1,D3)",Unknown36,69,58,51,68,69,121,436,,,,,,,,,,,,
"37(1,E3)",Unknown37,82,63,50,73,85,122,475,,,,,,,,,,,,
"38(1,F3)",Unknown38,68,52,51,67,64,105,407,,,,,,,,,,,,
"39(1,G3)",Unknown39,83,77,51,68,73,102,454,,,,,,,,,,,,
"40(1,H3)",Unknown40,73,61,50,65,76,102,427,,,,,,,,,,,,
"41(1,I3)",Unknown41,77,50,51,64,76,105,423,,,,,,,,,,,,
"42(1,J3)",Unknown42,70,56,51,58,72,118,425,,,,,,,,,,,,
"43(1,K3)",Unknown43,58,63,50,51,72,98,392,,,,,,,,,,,,
"44(1,L3)",Unknown44,80,62,50,78,86,119,475,,,,,,,,,,,,
"45(1,M3)",Unknown45,52,54,54,62,50,97,369,,,,,,,,,,,,
"46(1,N3)",Unknown46,74,79,60,50,74,127,464,,,,,,,,,,,,
"47(1,O3)",Unknown47,81,80,51,81,62,129,484,,,,,,,,,,,,
